"SideBID","Year","DyadId","ConflictId","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","delete","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","conflicts","location","splinter.name","death","death.year","start","time","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","latentmean_lag","latentmean_lag2","latentmean_diff","latentmean_diff2","mtnest","Oil","ethfrac","relfrac","polity2","pop","realgdp","rgdppc","area","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","time1","stronger","multieth"
1108,1967,498,"1-94","Indonesia","850","Government of Indonesia",850,"","","OPM","","territory","West Papua",1,"internal",2,"political organization","OPM",0,0,"Secessionist",NA,0,"explicit link","yes",NA,NA,NA,"much weaker","yes","moderate","low","low","low","yes","Parts of Irian Jaya",NA,"secessionist conflict","tacit","no","extensive","Papua New Guinea","no",NA,"","no",NA,"","no","low activity",0,1,1,0,1,0,0,0,"identity",1825,1,1,1,1,1,1,0,0,0,0,0,0.007,0.007,1,NA,NA,0,NA,1965,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,-1.79381160417528,0.234391812100797,-1.95652639507147,NA,0.16271479089619,NA,10.5,1,0.764058351516724,0.221599996089935,-7,112089.8,146954.94,1311.05,1811570,1,1,1,1,0,1,78,3,0,0
1108,1968,498,"1-94","Indonesia","850","Government of Indonesia",850,"","","OPM","","territory","West Papua",1,"internal",3,"political organization","OPM",0,0,"Secessionist",NA,0,"explicit link","yes",NA,NA,NA,"much weaker","yes","moderate","low","low","low","yes","Parts of Irian Jaya",NA,"secessionist conflict","tacit","no","extensive","Papua New Guinea","no",NA,"","no",NA,"","no","low activity",0,1,1,0,1,0,0,0,"identity",1825,1,1,1,1,1,1,0,0,0,0,0,0.007,0.007,1,NA,NA,0,NA,1965,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,-1.66744258137646,0.240266492596381,-1.79381160417528,-1.95652639507147,0.12636902279882,0.16271479089619,10.5,1,0.764058351516724,0.221599996089935,-7,114334.24,152935.09,1337.61,1811570,1,1,1,1,0,1,78,4,0,0
1108,1969,498,"1-94","Indonesia","850","Government of Indonesia",850,"","","OPM","","territory","West Papua",1,"internal",4,"political organization","OPM",0,0,"Secessionist",NA,0,"explicit link","yes",NA,NA,NA,"much weaker","yes","moderate","low","low","low","yes","Parts of Irian Jaya",NA,"secessionist conflict","tacit","no","extensive","Papua New Guinea","no",NA,"","no",NA,"","no","low activity",0,1,1,0,1,0,0,0,"identity",1825,1,1,1,1,1,1,0,0,0,0,0,0.007,0.007,1,NA,NA,0,NA,1965,4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.58533966319614,0.243905358677604,-1.66744258137646,-1.79381160417528,0.0821029181803199,0.12636902279882,10.5,1,0.764058351516724,0.221599996089935,-7,116626.21,159851.94,1370.63,1811570,1,1,1,1,0,1,78,5,0,0
1108,1976,498,"1-94","Indonesia","850","Government of Indonesia",850,"","","OPM","","territory","West Papua",2,"internal",11,"political organization","OPM",0,0,"Secessionist",NA,0,"explicit link","yes",10000,10000,10000,"much weaker","yes","moderate","low","low","low","yes","Parts of Irian Jaya",NA,"secessionist conflict","tacit","no","extensive","Papua New Guinea","no",NA,"","no",NA,"","no","low activity",1,1,1,0,1,0,0,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.0079,0.0079,1,NA,NA,0,NA,1965,11,NA,NA,NA,NA,4,3,NA,NA,1,1,1,0,NA,NA,-2.16992590878916,0.223359097504925,-1.58533966319614,-1.66744258137646,-0.58458624559302,0.0821029181803199,10.5,1,0.764058351516724,0.221599996089935,-7,138034.15,230342.98,1668.74,1811570,1,1,1,1,0,1,78,12,0,0
1108,1977,498,"1-94","Indonesia","850","Government of Indonesia",850,"","","OPM","","territory","West Papua",2,"internal",12,"political organization","OPM",0,0,"Secessionist",NA,0,"explicit link","yes",10000,10000,10000,"much weaker","yes","moderate","low","low","low","yes","Parts of Irian Jaya",NA,"secessionist conflict","tacit","no","extensive","Papua New Guinea","no",NA,"","no",NA,"","no","low activity",1,1,1,0,1,0,0,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.0079,0.0079,1,NA,NA,0,NA,1965,12,NA,NA,NA,NA,4,4,NA,NA,1,1,1,0,NA,NA,-2.24889209323866,0.226263511055567,-2.16992590878916,-1.58533966319614,-0.0789661844495,-0.58458624559302,10.5,1,0.764058351516724,0.221599996089935,-7,141320.19,249628.28,1766.4,1811570,1,1,1,1,0,1,78,13,0,0
1108,1978,498,"1-94","Indonesia","850","Government of Indonesia",850,"","","OPM","","territory","West Papua",2,"internal",13,"political organization","OPM",0,0,"Secessionist",NA,0,"explicit link","yes",10000,10000,10000,"much weaker","yes","moderate","low","low","low","yes","Parts of Irian Jaya",NA,"secessionist conflict","tacit","no","extensive","Papua New Guinea","no",NA,"","no",NA,"","no","low activity",1,1,1,0,1,0,0,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.0079,0.0079,1,NA,NA,0,NA,1965,13,NA,NA,NA,NA,4,3,NA,NA,1,1,1,0,NA,NA,-2.18210740872618,0.221496089048648,-2.24889209323866,-2.16992590878916,0.0667846845124802,-0.0789661844495,10.5,1,0.764058351516724,0.221599996089935,-7,144635.46,272348.44,1883,1811570,1,1,1,1,0,1,78,14,0,0
1108,1981,498,"1-94","Indonesia","850","Government of Indonesia",850,"","","OPM","","territory","West Papua",2,"internal",16,"political organization","OPM",0,0,"Secessionist",NA,0,"explicit link","yes",10000,10000,10000,"much weaker","yes","moderate","low","low","low","yes","Parts of Irian Jaya",NA,"secessionist conflict","tacit","no","extensive","Papua New Guinea","no",NA,"","no",NA,"","no","low activity",1,1,1,0,1,0,0,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.0079,0.0079,1,NA,NA,0,NA,1965,16,1,0,0,1,5,3,NA,NA,1,1,1,0,NA,2,-2.08576858161657,0.210929581646296,-2.18210740872618,-2.24889209323866,0.0963388271096099,0.0667846845124802,10.5,1,0.764058351516724,0.221599996089935,-7,154859.19,308036.13,1989.14,1811570,1,1,1,1,0,1,78,17,0,0
1108,1984,498,"1-94","Indonesia","850","Government of Indonesia",850,"","","OPM","","territory","West Papua",1,"internal",19,"political organization","OPM",0,0,"Secessionist",NA,0,"explicit link","yes",10000,10000,10000,"much weaker","yes","moderate","low","low","low","yes","Parts of Irian Jaya",NA,"secessionist conflict","tacit","no","extensive","Papua New Guinea","no",NA,"","no",NA,"","no","low activity",1,1,1,0,1,0,0,0,"identity",365,1,1,1,1,1,1,0,0,0,0,0,0.0079,0.0079,1,NA,NA,0,NA,1965,19,0,1,0,0,5,3,NA,NA,1,1,1,NA,NA,1,-2.01577930032033,0.210020607201156,-2.08576858161657,-2.18210740872618,0.0699892812962397,0.0963388271096099,10.5,1,0.764058351516724,0.221599996089935,-7,165346.43,363894.03,2200.8,1811570,1,1,1,1,0,1,78,20,0,0
1610,1965,499,"1-95","Peru","135","Government of Peru",135,"","","MIR","","government","",1,"internal",0,"political organization","APRA",1,0,"Communist",NA,0,"explicit link","no",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"communist rebellion",91,1,1,0,1,0,0,0,1,0,0,0,0.52,0.52,1,NA,NA,0,NA,1965,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.458084451675017,0.562613330902583,NA,NA,NA,NA,47.6000022888184,0,0.589686512947083,0.180000007152557,5,11462.42,36156.46,3154.35,1280000,0,1,1,1,1,1,55,1,0,0
1609,1965,500,"1-95","Peru","135","Government of Peru",135,"","","ELN","","government","",1,"internal",0,"political organization","PCP",1,1,"Communist",NA,0,"no",NA,NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"communist rebellion",91,1,1,0,1,0,0,0,1,0,0,0,0.52,0.52,1,NA,NA,0,NA,1965,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.458084451675017,0.562613330902583,NA,NA,NA,NA,47.6000022888184,0,0.589686512947083,0.180000007152557,5,11462.42,36156.46,3154.35,1280000,0,1,1,1,1,1,55,1,0,0
1303,1966,502,"1-98","Ghana","452","Government of Ghana",452,"","","NLC","","government","",1,"internal",0,"military faction","Ghana Army",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"stronger","yes","high","moderate","moderate","high","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"coup d'etat",0,1,1,0,1,1,0,1,0,0,0,0,0.13,0.13,1,NA,NA,0,NA,1966,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.252244008301195,0.520364497000815,NA,NA,NA,NA,0,0,0.706123292446136,0.701599955558777,-7,8144.98,15860.98,1947.33,227540,1,0,1,0,1,1,34,1,1,0
1304,1981,503,"1-98","Ghana","452","Government of Ghana",452,"","","Military faction (forces of Jerry John Rawlings)","","government","",1,"internal",0,"military faction","Ghana Army",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"much stronger","yes","moderate","high","high","high","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"coup d'etat",0,1,1,1,1,0,0,1,0,0,0,0,0.13,0.13,1,NA,NA,0,NA,1981,0,2,NA,1,2,NA,2,NA,NA,0,0,0,0,NA,NA,-0.421804930293742,0.225070805474838,NA,NA,NA,NA,0,0,0.706123292446136,0.701599955558777,-7,11246.01,16183.58,1439.05,227540,1,0,1,0,1,1,34,1,1,0
1305,1983,504,"1-98","Ghana","452","Government of Ghana",452,"","","Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo) ","","government","",1,"internal",0,"military faction","Ghana Army",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"weaker","yes","moderate","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,1983,0,1,1,0,0,3,3,NA,NA,0,0,0,NA,NA,2,-0.735000378076517,0.201580469588058,NA,NA,NA,NA,0,0,0.706123292446136,0.701599955558777,-7,12039.66,14067.53,1168.43,227540,1,0,1,0,1,1,34,1,0,0
1109,1966,505,"1-99","India","750","Government of India",750,"","","MNF","","territory","Mizoram",1,"internal",0,"political organization","MNF",0,0,"Secessionist",NA,0,"explicit link","yes",10000,10000,10000,"much weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","no","no","no","","no",NA,"","no",NA,"","no","low activity",0,1,0,0,0,0,0,0,"identity",775,1,1,1,1,1,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1966,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.835629948835225,0.277673853902042,NA,NA,NA,NA,12.9000005722046,0,0.886478185653687,0.33840000629425,9,506109.63,537733.69,1062.48,2973190,1,1,1,1,1,1,123,1,0,0
1109,1967,505,"1-99","India","750","Government of India",750,"","","MNF","","territory","Mizoram",1,"internal",1,"political organization","MNF",0,0,"Secessionist",NA,0,"explicit link","yes",10000,10000,10000,"much weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","no","no","no","","no",NA,"","no",NA,"","no","low activity",0,1,0,0,0,0,0,0,"identity",775,1,1,1,1,1,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1966,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-1.16589437343543,0.256968835485391,-0.835629948835225,NA,-0.330264424600205,NA,12.9000005722046,0,0.886478185653687,0.33840000629425,9,517572.3,579059.25,1118.8,2973190,1,1,1,1,1,1,123,2,0,0
1109,1968,505,"1-99","India","750","Government of India",750,"","","MNF","","territory","Mizoram",1,"internal",2,"political organization","MNF",0,0,"Secessionist",NA,0,"explicit link","yes",10000,10000,10000,"much weaker","yes",NA,"low","low","low","no",NA,NA,"secessionist conflict","no","no","no","","no",NA,"","no",NA,"","no","low activity",0,1,0,0,0,0,0,0,"identity",775,1,1,1,1,1,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1966,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-1.71262342073427,0.241783058492821,-1.16589437343543,-0.835629948835225,-0.54672904729884,-0.330264424600205,12.9000005722046,0,0.886478185653687,0.33840000629425,9,529347.52,604978.31,1142.88,2973190,1,1,1,1,1,1,123,3,0,0
1116,1970,507,"1-112","Philippines","840","Government of Philippines",840,"","","MIM","","territory","Mindanao",1,"internal",0,"political organization","Cotabato Regional Government",0,1,"Secessionist",NA,0,"explicit link","no",NA,NA,NA,"weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","no","no","no",NA,NA,"no",NA,NA,"no","rebels absorbed",0,1,0,0,0,0,0,0,"identity",729,1,1,1,1,1,1,0,0,0,0,0,0.051,0.051,1,NA,NA,0,NA,1970,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,-1.73496432762565,0.239309584967711,NA,NA,NA,NA,21.2999973297119,0,0.745177149772644,0.299600005149841,2,35451.39,70616.68,1991.93,298260,0,1,1,1,0,1,33,1,0,0
1116,1971,507,"1-112","Philippines","840","Government of Philippines",840,"","","MIM","","territory","Mindanao",1,"internal",1,"political organization","Cotabato Regional Government",0,1,"Secessionist",NA,0,"explicit link","no",NA,NA,NA,"weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","no","no","no",NA,NA,"no",NA,NA,"no","rebels absorbed",0,1,0,0,0,0,0,0,"identity",729,1,1,1,1,1,1,0,0,1,0,0,0.051,0.051,1,NA,NA,0,NA,1970,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,-1.91936837827908,0.237571645492634,-1.73496432762565,NA,-0.18440405065343,NA,21.2999973297119,0,0.745177149772644,0.299600005149841,2,36485.1,74977.01,2055,298260,0,1,1,1,0,1,33,2,0,0
1615,1979,508,"1-120","El Salvador","92","Government of El Salvador",92,"","","FPL","","government","",1,"internal",0,"political organization","Communist Party",1,0,"Communist",NA,0,"explicit link","no",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","tacit","no","no","",NA,"military","Nicaragua; Cuba",NA,"military","USA","no","rebels absorbed",0,1,1,0,0,NA,NA,0,"civil war",91,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,1979,0,NA,NA,NA,NA,4,4,NA,NA,0,1,0,0,NA,NA,-1.96718915921306,0.210874405206731,NA,NA,NA,NA,10.3000001907349,0,0.165918707847595,0.240800023078918,-4,4578.92,2735.76,597.47,20720,NA,NA,NA,NA,NA,NA,NA,1,0,0
1614,1979,510,"1-120","El Salvador","92","Government of El Salvador",92,"","","ERP","","government","",1,"internal",0,"political organization","",0,0,"Communist",NA,0,"explicit link","no",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","tacit","no","no","",NA,"military","Nicaragua; Cuba",NA,"military","USA","no","rebels absorbed",0,1,1,0,0,NA,NA,0,"civil war",91,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,1979,0,NA,NA,NA,NA,4,4,NA,NA,0,1,0,0,NA,NA,-1.96718915921306,0.210874405206731,NA,NA,NA,NA,10.3000001907349,0,0.165918707847595,0.240800023078918,-4,4578.92,2735.76,597.47,20720,NA,NA,NA,NA,NA,NA,NA,1,0,0
1613,1972,514,"1-120","El Salvador","92","Government of El Salvador",92,"","","Military faction (forces of Benjamin Mejia)","","government","",1,"internal",0,"military faction","Salvadoran Army",1,0,"Coup",NA,0,"explicit link","yes",NA,NA,NA,"much weaker","yes",NA,"low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"coup d'etat",0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,1972,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.3399571314535,0.254864179539284,NA,NA,NA,NA,10.3000001907349,0,0.165918707847595,0.240800023078918,-1,3937.76,2159.24,548.34,20850,NA,NA,NA,NA,NA,NA,NA,1,0,0
1148,1979,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",0,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1979,0,NA,NA,NA,NA,3,2,NA,NA,0,1,1,0,NA,NA,-1.67712278073961,0.22368482282289,NA,NA,NA,NA,12.9000005722046,0,0.886478185653687,0.33840000629425,8,683857.31,758877.13,1109.7,2973190,1,1,1,1,1,1,123,1,0,0
1148,1980,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",1,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1979,1,NA,NA,NA,NA,4,3,NA,NA,0,1,1,0,NA,NA,-1.78505257141125,0.210966178637775,-1.67712278073961,NA,-0.10792979067164,NA,12.9000005722046,0,0.886478185653687,0.33840000629425,8,700058.59,772801.5,1103.91,2973190,1,1,1,1,1,1,123,2,0,0
1148,1981,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",2,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1979,2,2,1,0,1,4,3,NA,NA,0,1,1,0,NA,4,-1.71838810582668,0.203234891069076,-1.78505257141125,-1.67712278073961,0.0666644655845701,-0.10792979067164,12.9000005722046,0,0.886478185653687,0.33840000629425,8,716493.31,766631.25,1069.98,2973190,1,1,1,1,1,1,123,3,0,0
1148,1982,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",3,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1979,3,2,0,0,0,4,3,NA,NA,0,1,1,0,NA,2,-1.71003555423826,0.20525778557878,-1.71838810582668,-1.78505257141125,0.00835255158841997,0.0666644655845701,12.9000005722046,0,0.886478185653687,0.33840000629425,8,733151.77,755598.19,1030.62,2973190,1,1,1,1,1,1,123,4,0,0
1148,1983,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",4,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1979,4,2,1,0,0,3,3,NA,NA,0,1,0,NA,NA,3,-1.39525879458336,0.202079441442721,-1.71003555423826,-1.71838810582668,0.3147767596549,0.00835255158841997,12.9000005722046,0,0.886478185653687,0.33840000629425,8,750033.54,762297.5,1016.35,2973190,1,1,1,1,1,1,123,5,0,0
1148,1984,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",5,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1979,5,1,1,0,0,3,3,NA,NA,0,1,0,NA,NA,2,-1.32767018902062,0.201438604509617,-1.39525879458336,-1.71003555423826,0.0675886055627402,0.3147767596549,12.9000005722046,0,0.886478185653687,0.33840000629425,8,767146.81,763557.69,995.32,2973190,1,1,1,1,1,1,123,6,0,0
1148,1985,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",6,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1979,6,2,0,0,0,3,4,3,NA,0,1,0,NA,NA,2,-1.34202179115226,0.199632383211674,-1.32767018902062,-1.39525879458336,-0.0143516021316401,0.0675886055627402,12.9000005722046,0,0.886478185653687,0.33840000629425,8,784490.84,777170.81,990.67,2973190,1,1,1,1,1,1,123,7,0,0
1148,1986,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",7,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,0,0,0,0.001,0.001,1,NA,NA,0,NA,1979,7,2,0,0,0,3,3,4,NA,0,0,0,NA,NA,2,-1.22840154737726,0.1962513973357,-1.34202179115226,-1.32767018902062,0.113620243775,-0.0143516021316401,12.9000005722046,0,0.886478185653687,0.33840000629425,8,802051.81,818005.25,1019.89,2973190,1,1,1,1,1,1,123,8,0,0
1148,1987,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",8,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,1,0,0,0.001,0.001,1,NA,NA,0,NA,1979,8,1,1,0,0,4,4,4,NA,0,0,0,NA,NA,2,-1.36617093650642,0.197601906571823,-1.22840154737726,-1.34202179115226,-0.13776938912916,0.113620243775,12.9000005722046,0,0.886478185653687,0.33840000629425,8,819800.06,869702,1060.87,2973190,1,1,1,1,1,1,123,9,0,0
1148,1988,515,"1-139","India","750","Government of India",750,"","","TNV","","territory","Tripura",1,"internal",9,"militia","Tripura Sena",0,1,"Secessionist",NA,0,"no",NA,200,200,450,"much weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","no","no","some","Bangladesh","no",NA,"","no",NA,"","no","government victory",0,0,0,0,1,0,0,0,"identity",3322,1,1,1,1,0,1,0,0,1,0,0,0.001,0.001,1,NA,NA,0,NA,1979,9,1,0,0,0,4,4,4,NA,0,NA,0,NA,NA,1,-1.55500656130774,0.202732547344048,-1.36617093650642,-1.22840154737726,-0.18883562480132,-0.13776938912916,12.9000005722046,0,0.886478185653687,0.33840000629425,8,837699.67,941892.81,1124.38,2973190,1,1,1,1,1,1,123,10,0,0
1307,1966,516,"1-101","South Africa","560","Government of South Africa",560,"","","SWAPO","","territory","Namibia",1,"internal",0,"political organization","OPO",0,0,"Secessionist",NA,0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,1966,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.48672053943277,0.249746872314227,NA,NA,NA,NA,7.69999933242798,0,0.877227067947388,0.458400011062622,4,20226.9,110344.89,5455.35,1213090,1,1,1,0,1,1,130,1,0,0
1307,1967,516,"1-101","South Africa","560","Government of South Africa",560,"","","SWAPO","","territory","Namibia",1,"internal",1,"political organization","OPO",0,0,"Secessionist",NA,0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,1966,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.46905641962721,0.250221039515213,-1.48672053943277,NA,0.01766411980556,NA,7.69999933242798,0,0.877227067947388,0.458400011062622,4,20777.91,119608.09,5756.5,1213090,1,1,1,0,1,1,130,2,0,0
1307,1968,516,"1-101","South Africa","560","Government of South Africa",560,"","","SWAPO","","territory","Namibia",1,"internal",2,"political organization","OPO",0,0,"Secessionist",NA,0,"explicit link","no",7500,6000,9000,"weaker","yes","moderate","moderate","low","low","no",NA,NA,"civil war","tacit","no","extensive","Zambia; Angola",NA,"military","Zambia; Angola","no",NA,"","no","peace agreement",0,1,1,0,1,NA,0,0,"civil war",8087,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,1966,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.46240994561931,0.250856637619719,-1.46905641962721,-1.48672053943277,0.00664647400789997,0.01766411980556,7.69999933242798,0,0.877227067947388,0.458400011062622,4,21344.08,123582.43,5790.01,1213090,1,1,1,0,1,1,130,3,0,0
